Date,Open,High,Low,Close,Adj Close,Volume
2022-03-18,50.849998,51.540001,50.040001,51.419998,50.465832,60963400
2022-03-21,51.66,51.799999,50.610001,51.139999,50.191032,23411500
2022-03-22,52.41,54.200001,52.299999,53.389999,52.399281,28625600
2022-03-23,52.759998,53.049999,51.099998,51.119999,50.171402,27988700
2022-03-24,51.709999,51.82,50.91,51.330002,50.37751,19677800
2022-03-25,51.470001,52.59,51.41,52.560001,51.584686,19130900
2022-03-28,52.029999,52.110001,50.779999,51.810001,50.848602,24115400
2022-03-29,53.060001,53.299999,51.52,51.599998,50.642494,20915000
2022-03-30,51.529999,51.68,49.790001,50.110001,49.180149,30913800
2022-03-31,49.75,50.43,48.43,48.459999,47.56076,31238500
2022-04-01,49.25,49.470001,47.830002,48.709999,47.806122,29989900
2022-04-04,48.450001,48.66,47.610001,48.459999,47.56076,23778300
2022-04-05,47.91,48.900002,47.77,48.119999,47.22707,21757300
2022-04-06,47.689999,48.080002,47.400002,47.889999,47.001339,26001200
2022-04-07,48.16,48.299999,46.580002,47.740002,46.854126,29486500
2022-04-08,48.0,48.889999,47.93,48.73,47.825752,23659800
2022-04-11,48.939999,50.189999,48.919998,49.330002,48.414619,27041000
2022-04-12,49.68,49.900002,48.0,48.419998,47.5215,25791900
2022-04-13,47.540001,48.619999,47.450001,48.540001,47.639278,20645300
2022-04-14,45.889999,47.82,45.029999,46.349998,45.489914,65583200
2022-04-18,46.220001,47.580002,46.150002,47.169998,46.294697,26120900
2022-04-19,47.389999,48.189999,47.330002,47.830002,46.942455,19753300
2022-04-20,48.48,49.369999,48.32,48.650002,47.747242,25893000
2022-04-21,49.150002,49.490002,47.599998,47.779999,46.893383,19027600
2022-04-22,47.689999,47.919998,46.259998,46.34,45.480103,21676800
2022-04-25,45.759998,45.970001,44.529999,45.830002,44.979568,30045500
2022-04-26,45.16,46.0,44.560001,44.580002,43.752766,21527400
2022-04-27,44.41,45.189999,44.139999,44.580002,43.752766,19520900
2022-04-28,45.040001,45.310001,44.310001,45.169998,44.33181,17431000
2022-04-29,45.040001,45.400002,43.509998,43.630001,42.820393,27149400
2022-05-02,43.869999,44.040001,42.610001,43.669998,42.859646,25009300
2022-05-03,43.900002,44.639999,43.66,44.16,43.340553,21545300
2022-05-04,44.310001,46.130001,44.18,45.98,45.126781,29468000
2022-05-05,45.0,45.060001,43.450001,44.759998,44.169575,29978600
